collocation,frequency1,frequency2,frequency,doc_freq,Words_in_dict,TF_IDF,TF-RIDF,NOUN_l,ADJF_l,ADJS_l,COMP_l,VERB_l,INFN_l,PRTF_l,GRND_l,NUMR_l,ADVB_l,NPRO_l,PRED_l,PREP_l,CONJ_l,PRCL_l,INTJ_l,None_l,NOUN_1,ADJF_1,ADJS_1,COMP_1,VERB_1,INFN_1,PRTF_1,GRND_1,NUMR_1,ADVB_1,NPRO_1,PRED_1,PREP_1,CONJ_1,PRCL_1,INTJ_1,None_1,NOUN_2,ADJF_2,ADJS_2,COMP_2,VERB_2,INFN_2,PRTF_2,GRND_2,NUMR_2,ADVB_2,NPRO_2,PRED_2,PREP_2,CONJ_2,PRCL_2,INTJ_2,None_2,NOUN_r,ADJF_r,ADJS_r,COMP_r,VERB_r,INFN_r,PRTF_r,GRND_r,NUMR_r,ADVB_r,NPRO_r,PRED_r,PREP_r,CONJ_r,PRCL_r,INTJ_r,None_r,MI,MI3,T-score,minimum-sens,log_dice,raw_freq,log_likehood,dice,chi_sq,pmi,jaccard,phi,mi_like,poison_stirling,student_t,Words Class,MY_COMBINATION,ALLA_COMBINATION,collections_kolichestvo,weirdness,cw,dw,otnosit_chastota,class
использовать в,1720,27729,208,0.6956521739130435,1,32.78243349922697,32.77175916985289,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6605016562934067,17.06138109257559,9.860041438933205,0.007501172058134084,-6.145491306685302,1.3795577137969567e-06,0,0.029850746268656716,0,0,0.015151515151515152,0,0,0,1.0,1,-173462.32114472816,-289103.86857454694,4,16.442972788323456,136.01682159374053,63.286706612476515,1,1
с он,10637,3994,113,0.5652173913043478,1,27.999646659315445,27.63760708714502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9471194030805152,14.587477327910891,5.116639553581515,0.010623296042117139,-6.016561795341836,1.3795577137969567e-06,0,0.0011911852293031567,0,0,0.0005959475566150178,0,0,0,1.0,1,-175441.35504255735,-292402.25840426225,4,0.18876219828976906,117.71876620506339,5.208855295076524,0,0
но этот,1580,3745,24,0.391304347826087,0,9.779647837878432,5.253789451401813,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.555866410534016,10.725791411976328,3.23271797694845,0.006408544726301735,-6.793603309279407,1.3795577137969567e-06,0,0.07692307692307693,0,0,0.04,0,0,0,1.0,1,0.0,0.0,4,0.3323749601526995,104.70416220884202,7.484581299003042,0,0
от тот,2364,4147,112,0.5652173913043478,1,27.75186217560469,27.377019212551744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.049851026197549,16.66456087031276,9.30505963509336,0.027007475283337353,-4.861308501117692,2.7591154275939134e-06,0,0,0,0,0.0011926058437686344,0,0,0,1.414213562373095,1,-222146.55503132613,-370244.25838554354,4,0.6959489915319873,124.75207535086956,14.85870476993848,0,0
поместить в,170,27729,73,0.34782608695652173,1,33.4805629788724,32.12555429955767,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4886884104840905,15.868337528244124,7.782868955627993,0.002632622885787443,-7.578101232297506,1.3795577137969567e-06,0,0.029850746268656716,0,0,0.015151515151515152,0,0,0,1.0,1,-574612.4922347042,-957687.4870578403,4,1.0570482506779362,106.05072960043952,16.62577419937832,1,1
заметить что,256,5019,224,0.6086956521739131,1,48.29435527601548,48.28862210996543,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.981533447521533,22.596243291636743,14.848196466568028,0.044630404463040445,-3.557600456424306,1.3795577137969567e-06,0,0,0,0,0.015151515151515152,0,0,0,1.0,1,-791118.8006572172,-742302.6311774305,4,1.1612706995581559,131.95622881949305,21.48186594314121,1,1
реализовать этот,601,3745,23,0.34782608695652173,0,10.548670527589934,5.9670685811509605,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8889535282231527,11.936077440337177,4.1483874645616465,0.006141522029372497,-6.56191050312427,1.3795577137969567e-06,0,0.07692307692307693,0,0,0.04,0,0,0,1.0,1,0.0,0.0,3,0,86.28442440164477,40.491063240540335,1,1
вместо тот,252,4147,20,0.30434782608695654,1,10.332595920066721,5.614118913201974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.794158595704923,12.438014785479648,4.149762367531718,0.004822763443453099,-6.7810317910227615,2.7591154275939134e-06,0,0,0,0,0.0024813895781637717,0,0,0,1.414213562373095,1,0.0,0.0,4,0.07869733169175837,79.46189323337866,1.7708955769973793,0,0
изз тот,125,4147,20,0.4782608695652174,1,6.406703017187356,1.6882260103226099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.805654234542752,13.449510424317477,4.312228421533378,0.004822763443453099,-6.738767836800191,1.3795577137969567e-06,0,0,0,0,0.024390243902439025,0,0,0,1.0,1,0.0,0.0,4,0.2925695757032744,103.96305680800194,6.729309072539458,0,0
два разный,2293,699,29,0.391304347826087,0,11.817074470769771,7.619970351612059,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713174466394781,13.429136456649925,4.974561819153838,0.01264718709114697,-5.6889134647600645,1.3795577137969567e-06,0,0.18181818181818182,0,0,0.1,0,0,0,1.0,1,-378886.0397393977,-631476.7328989961,4,12.885921532073889,121.06647082483799,51.51912884653255,1,0
между этот,777,3745,22,0.391304347826087,1,8.964677184721895,4.331931220122254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4542735831069122,11.373136820381507,3.834558430235892,0.005874499332443258,-6.683313658114232,1.3795577137969567e-06,0,0.2857142857142857,0,0,0.16666666666666666,0,0,0,1.0,1,-425393.3363383835,-708988.8938973058,4,5.115591534145074,120.74293528946453,38.733557528183276,1,0
до конец,922,476,58,0.43478260869565216,1,20.980214489020383,18.871151047837312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5819030476137295,18.297865037868874,7.5362737241788995,0.06290672451193059,-3.591167650247864,1.3795577137969567e-06,0,0.0049504950495049506,0,0,0.0024813895781637717,0,0,0,1.0,1,-586585.6473165706,-977642.7455276177,4,0.4338337318040228,113.48410002138772,9.80075983583223,0,0
при он,3967,3994,29,0.391304347826087,0,11.817074470769771,7.619970351612059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4078924517617574,10.123854442016901,1.3262387848764867,0.007260891337005508,-7.100752952015365,1.3795577137969567e-06,0,0.00819672131147541,0,0,0.00411522633744856,0,0,0,1.0,1,0.0,0.0,4,4.332592829939196,118.54965049543806,35.76182036259149,1,0
весь этот,3034,3745,69,0.6086956521739131,0,14.876386223415484,13.346030843382838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1381318394084605,14.355180752964799,6.419576819873076,0.01842456608811749,-5.618332298672559,1.3795577137969567e-06,0,0.07692307692307693,0,0,0.04,0,0,0,1.0,1,-270039.1753587924,-450065.29226465407,4,0.45485861120652454,122.60936893906171,10.88539475844723,0,0
на а,8849,4199,27,0.30434782608695654,1,13.949004492090072,9.612283998488317,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9248785287063718,8.584896475620566,-4.6688696557882405,0.003051192225110182,-7.916653564548416,1.3795577137969567e-06,0,0.0004763038818766373,0,0,0.00023820867079561695,0,0,0,1.0,1,0.0,0.0,4,31.47654790907632,116.6649627190751,59.2535969405857,1,0
с каждый,10637,2119,55,0.4782608695652174,1,17.61843329726523,15.326035180575557,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82275089926179,12.38547032631111,3.2233550579156525,0.005170630816959669,-6.857528668727602,1.3795577137969567e-06,0,0.2857142857142857,0,0,0.16666666666666666,0,0,0,1.0,1,-447360.61260428745,-745601.0210071458,4,0.6186465009468229,118.6353012037179,13.10700908493147,0,0
это один,5940,4721,37,0.5217391304347826,0,10.454223828888818,6.86557013807046,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06430786143973304,10.354598869818167,-0.2772717617368141,0.006228956228956229,-7.170601782915947,1.3795577137969567e-06,0,0.07692307692307693,0,0,0.04,0,0,0,1.0,1,0.0,0.0,4,0.6427114363689921,115.73610806408229,13.149697786074585,0,0
то этот,2963,3745,36,0.34782608695652173,1,16.510962564923375,12.844474640665801,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2336948433583552,11.57354484624298,3.4486379166839107,0.009612817089452604,-6.5417419721220345,2.7591154275939134e-06,0,0.07692307692307693,0,0,0.04,0,0,0,1.414213562373095,1,-328321.72364986193,-547202.87274977,4,10.805382118041127,110.98563610577064,44.15949120602858,1,0
располагаться в,93,27729,36,0.391304347826087,1,14.669471756817646,11.002983832560073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.339020978076056,13.678870980960681,5.407066784388925,0.0012982797792924375,-8.594013510653369,1.3795577137969567e-06,0,0.029850746268656716,0,0,0.015151515151515152,0,0,0,1.0,1,-140313.5033560893,-233855.83892681546,4,1.9966466957249909,113.06351454035152,24.600490040917837,1,1
для указание,9362,166,33,0.391304347826087,1,13.447015777082843,9.548386028225249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.944116394523013,14.03290463323992,5.37134718376608,0.0035248878444776757,-7.173563578505661,1.3795577137969567e-06,0,0,0,0,0.013513513513513514,0,0,0,1.0,1,-135563.82200129924,-225939.70333549872,2,0,102.02399137966182,55.5742339422455,1,1
использовать для,1720,9362,150,0.6086956521739131,1,32.339970050903226,32.24406534967556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.755387547417905,17.213024928409666,10.433640651241198,0.016022217474898525,-5.207111961207714,1.3795577137969567e-06,0,0,0,0,0.015151515151515152,0,0,0,1.0,1,-379677.65329852933,-632796.0888308822,4,8.465973744658664,134.40285328663737,51.524402785624915,1,1
они должный,3343,1980,43,0.4782608695652174,0,13.774411486952816,10.64712739234024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.235415156341161,13.087944665745358,5.164900018319747,0.012862698175291655,-5.951759096223388,1.3795577137969567e-06,0,0,0,0,0.16666666666666666,0,0,0,1.0,1,0.0,0.0,3,0.3977862030126216,107.08745085829167,8.745766521726605,0,0
и должный,19210,1980,35,0.43478260869565216,0,12.66047426061575,8.916258856241521,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5842088403514565,9.674357193538476,-2.953405283740758,0.0018219677251431546,-8.241812950314566,1.3795577137969567e-06,0,0,0,0,0.16666666666666666,0,0,0,1.0,1,0.0,0.0,4,0.5192517722628458,112.92560866493851,11.109614257747065,0,0
делать то,282,2963,20,0.21739130434782608,1,13.255156633631483,8.536679626766736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.116896587750725,12.76075277752545,4.2143818231293695,0.006749915626054675,-6.342074667999139,1.3795577137969567e-06,0,0,0,0,0.015151515151515152,0,0,0,1.0,1,-245103.34824614468,-408505.58041024115,3,0.06023066955429836,64.67314625413455,1.2779081111662252,0,0
и соответствующий,19210,835,26,0.5652173913043478,0,6.44239657647966,2.039489176520544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2326001884502267,9.633479624732411,0.7592462462982769,0.001353461738677772,-8.590515078897042,2.7591154275939134e-06,0,0.08333333333333333,0,0,0.043478260869565216,0,0,0,1.414213562373095,1,0.0,0.0,4,34.060443632955725,125.95696038018552,67.602618315925,1,0
на два,8849,2293,101,0.6521739130434783,1,18.749294273153076,18.20266901699895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.851254885136178,15.167677850639768,7.264540618635801,0.011413719064301052,-5.785509117904782,1.3795577137969567e-06,0,0,0,0,0.00023820867079561695,0,0,0,1.0,1,-241936.894009618,-403228.15668269666,4,1.7650225770505426,132.17390838616902,26.951499487997918,1,0
описываться в,123,27729,36,0.391304347826087,1,14.669471756817646,11.002983832560073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9356652838448474,13.275515286729473,5.215798005159546,0.0012982797792924375,-8.595568306623326,1.3795577137969567e-06,0,0.029850746268656716,0,0,0.015151515151515152,0,0,0,1.0,1,-144568.42623642203,-240947.37706070338,2,28.187953351411632,115.11899353177927,56.94817893432517,1,1
в начать,27729,212,23,0.34782608695652173,1,10.548670527589934,5.9670685811509605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5038962892355887,10.551020201349614,3.104822112347459,0.0008294565256590573,-9.246534078786118,1.3795577137969567e-06,0,0,0,0,0.015151515151515152,0,0,0,1.0,1,-477145.07276661677,-795241.7879443612,3,7.6342373660073175,105.3280840445071,37.78796799103039,1,0
в основное,27729,50,50,0.6521739130434783,1,9.281828848095582,6.660089441716993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.708254787741775,15.995967167291225,6.800572910220742,0.0018031663601283854,-8.117850855292449,2.7591154275939134e-06,0,0.0023823704586063135,0,0,0.0011926058437686344,0,0,0,1.414213562373095,1,-57886.741511503686,-96477.90251917281,4,5.523561732776616,135.58598804661864,45.039822567804855,1,1
в алфавит,27729,201,59,0.17391304347826086,1,44.8204028366882,42.77001081193621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9398461459246876,14.70513224464837,6.680122570153928,0.002127736304951495,-7.886884903805471,1.3795577137969567e-06,0,0.13333333333333333,0,0,0.07142857142857142,0,0,0,1.0,1,-511481.31089395314,-852468.8514899219,2,0,103.31661867421252,57.08369703543004,1,0
множество весь,985,3034,22,0.21739130434782608,0,14.58067229699463,9.947926332394989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.415809090269964,11.334672327544558,3.811433033511707,0.007251153592617007,-6.513189243421448,2.7591154275939134e-06,0,0,0,0,0.0024390243902439024,0,0,0,1.0,1,-868696.9294521213,-671057.4108555798,3,0,123.07500560115089,87.647103080536,1,1
на они,8849,3343,85,0.5652173913043478,1,21.061681115414274,20.133461882304534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0585273384854752,13.87730921076088,4.793039216493672,0.009605605153124646,-6.16425625135562,1.3795577137969567e-06,0,0.0011911852293031567,0,0,0.0005959475566150178,0,0,0,1.0,1,0.0,0.0,4,0.61992789969358,127.56525129854371,14.049983617116114,0,0
к весь,5170,3034,36,0.391304347826087,1,14.669471756817646,11.002983832560073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7343338222164204,11.074183825101045,2.3934268673463284,0.006963249516441006,-6.83218677503754,1.3795577137969567e-06,0,0.00038684719535783365,0,0,0.0001934610176049526,0,0,0,1.0,1,0.0,0.0,3,0.44428976247700086,114.45283446094693,10.048784867489708,0,0
следовать что,587,5019,41,0.6086956521739131,1,8.839591813913549,5.560393166460235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.3345138369719614,14.049617846208129,5.768373458521593,0.00816895795975294,-6.09520402441441,1.3795577137969567e-06,0,0,0,0,0.015151515151515152,0,0,0,1.0,1,-468932.08209062566,-35457.69066943958,4,46.71146555376785,133.5291135576989,78.35613248372874,1,1
весь остальной,3034,231,75,0.5217391304347826,1,21.190994247747604,19.9171015270104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2774270350562285,18.73506441604799,8.548609675251747,0.024719841793012523,-4.444048585937912,1.3795577137969567e-06,0,0.029850746268656716,0,0,0.015151515151515152,0,0,0,1.0,1,-267466.4312916145,-445777.38548602414,4,0.6548716435176439,120.6889033173338,13.835245605203871,0,1
и такой,19210,3323,60,0.6086956521739131,1,12.93598802036129,10.943042299134525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5535871244129638,11.260194066804074,-3.6230251497077353,0.0031233732431025507,-7.552861187926764,1.3795577137969567e-06,0,0,0,0,0.0005743825387708214,0,0,0,1.0,1,0.0,0.0,4,1.159273081504815,127.25738318371972,20.71622175391743,1,0
на другой,8849,1952,89,0.6521739130434783,1,16.52165534961014,15.706548199116948,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9010601353686882,14.852526997301483,6.908065276686111,0.010057633630918748,-5.923143837661941,1.3795577137969567e-06,0,0,0,0,0.00411522633744856,0,0,0,1.0,1,0.0,0.0,4,0.35061711887449076,120.26927234306864,8.796870344494838,0,0
на вход,8849,267,88,0.6086956521739131,1,18.972782429863226,18.130622166528227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.75479972891492,17.673662966189514,9.033372176508625,0.009944626511470222,-5.694753590628,1.3795577137969567e-06,0,0.0011911852293031567,0,0,0.0005959475566150178,0,0,0,1.0,1,-391551.85668550443,-652586.427809174,4,59.66450126048796,128.71652868059093,77.23077690877427,1,0
сделать это,370,5940,23,0.30434782608695654,1,11.88248530807673,7.300883361637756,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.923296036076011,11.970419948190036,4.163617499812452,0.003872053872053872,-7.099862333812898,1.3795577137969567e-06,0,0.07692307692307693,0,0,0.04,0,0,0,1.0,1,-252227.87027832976,-420379.7837972163,3,0.1510068929539909,96.48380942306069,3.635040819149424,0,0
с запятая,10637,123,38,0.30434782608695654,1,19.63193224812677,16.121060946804914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.395972066213646,14.891827093100817,5.8716131441144865,0.003572435837172135,-7.145462944000401,1.3795577137969567e-06,0,0.047619047619047616,0,0,0.024390243902439025,0,0,0,1.0,1,-514548.8134355884,-857581.3557259807,1,0,96.78947080598947,49.91870732481918,1,0
от друг,2364,741,54,0.6086956521739131,0,11.64238921832516,9.286462987683231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.481906205903541,15.991681210230478,7.019611029240489,0.02284263959390863,-4.845490050944375,1.3795577137969567e-06,0,0,0,0,0.00411522633744856,0,0,0,1.0,1,-91035.55930014254,-151725.93216690424,4,1.710280315703627,124.33054156630506,24.975041193667447,1,0
предполагаться что,85,5019,57,0.391304347826087,1,23.226663614961275,21.057705390619617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59767760349097,18.263457631820454,7.471880406064229,0.011356843992827256,-5.484522599600128,1.3795577137969567e-06,0,0,0,0,0.015151515151515152,0,0,0,1.0,1,-410451.63040977315,-684086.0506829553,4,3.9557094536480992,128.31043734358994,37.50704306661777,1,1
к пример,5170,1599,49,0.30434782608695654,1,25.314860004163464,22.623856801653247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.103169811656018,13.332589499886435,5.3707758435502715,0.009477756286266924,-6.110017157419237,1.3795577137969567e-06,0,0,0,0,0.00411522633744856,0,0,0,1.0,1,0.0,0.0,3,4.330323268477729,128.48797576757664,38.89937713824342,1,1
