collocation;frequency1;frequency2;frequency;doc_freq;Words_in_dict;TF_IDF;TF-RIDF;NOUN_l;ADJF_l;ADJS_l;COMP_l;VERB_l;INFN_l;PRTF_l;GRND_l;NUMR_l;ADVB_l;NPRO_l;PRED_l;PREP_l;CONJ_l;PRCL_l;INTJ_l;None_l;NOUN_1;ADJF_1;ADJS_1;COMP_1;VERB_1;INFN_1;PRTF_1;GRND_1;NUMR_1;ADVB_1;NPRO_1;PRED_1;PREP_1;CONJ_1;PRCL_1;INTJ_1;None_1;NOUN_2;ADJF_2;ADJS_2;COMP_2;VERB_2;INFN_2;PRTF_2;GRND_2;NUMR_2;ADVB_2;NPRO_2;PRED_2;PREP_2;CONJ_2;PRCL_2;INTJ_2;None_2;NOUN_r;ADJF_r;ADJS_r;COMP_r;VERB_r;INFN_r;PRTF_r;GRND_r;NUMR_r;ADVB_r;NPRO_r;PRED_r;PREP_r;CONJ_r;PRCL_r;INTJ_r;None_r;MI;MI3;T-score;minimum-sens;log_dice;raw_freq;log_likehood;dice;chi_sq;pmi;jaccard;phi;mi_like;poison_stirling;student_t;Words Class;MY_COMBINATION;ALLA_COMBINATION;collections_kolichestvo;weirdness;cw;dw;otnosit_chastota
крайний мера;65;180;57;0.6086956521739131;0;12.289188619343225;10.120230395001565;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;11.78603186103005;23.451811889359533;7.547696530739225;0.31666666666666665;-1.103747924837829;2.7591154275939134e-06;0;0;0;0;0.016129032258064516;0;0;0;1.0;0;-125371.79742747894;-153375.12708176192;4;0.35800964848931444;120.4234254638608;8.949643681332807;0
чем в;573;27729;41;0.5217391304347826;1;11.584410188768691;8.305211541315378;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.9034154636029537;11.618519472839122;2.9798887531757443;0.001478596415305276;-8.43106438163267;1.3795577137969567e-06;0;0;0;0;0.0024813895781637717;0;0;0;1.0;0;-114981.8694638757;-191636.4491064595;4;2.469115232012856;132.9547076467031;31.85271775486404;1
строка в;1870;27729;125;0.5652173913043478;1;30.97306046384452;30.735733442090257;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.805216517628863;14.736785086953038;4.782097602237788;0.004507915900320964;-6.887476530220936;1.3795577137969567e-06;0;0.00819672131147541;0;0;0.00411522633744856;0;0;0;1.0;0;-613005.7498525904;-1021676.2497543172;2;54.02691059020563;114.59366704410856;62.16102058886631;1
до тот;922;4147;145;0.5652173913043478;1;35.92875013805964;35.813509365243256;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.780796573903073;19.140614753932944;11.603547458940337;0.03496503496503497;-4.127576358574542;1.3795577137969567e-06;0;0;0;0;0.0005959475566150178;0;0;0;1.0;1;0.0;0.0;4;0.16060997748243502;109.3399700659673;4.2402174842654565;0
тот пора;4147;173;120;0.5652173913043478;1;29.734138045290738;29.450828487861973;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6.921772792289271;20.735553983506307;10.864100893700222;0.02893658066071859;-4.169925001442312;1.3795577137969567e-06;0;0;0;0;0.0005959475566150178;0;0;0;1.0;0;0.0;0.0;4;0.16527367858237857;108.53385653111793;4.320017879439484;0
пора пока;173;288;112;0.5217391304347826;0;31.645218076636425;31.27037511358348;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;10.670164449202005;24.284874293317213;10.576510389352237;0.3888888888888889;-1.041268018371734;2.7591154275939134e-06;0;0;0;0;0.0011926058437686344;0;0;0;1.414213562373095;0;-653476.9930631972;-710638.0888121636;4;0.4295307177357963;111.36643558593472;9.570855471052829;0
быть найти;5572;424;37;0.43478260869565216;1;13.383929932650934;9.795276241832577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3.504916124687936;13.923822855945836;5.546946162286644;0.006640344580043073;-6.340331302318909;1.3795577137969567e-06;0;0;0;0;0.1;0;0;0;1.0;1;-277262.64908586896;-462104.4151431149;4;2.4307003252304233;121.96117988079597;29.01016355327081;1
выходить за;50;1037;24;0.5217391304347826;1;6.781118159279234;2.2552597728026154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.390268888356644;17.560193889798956;4.884378471687626;0.023143683702989394;-4.5011737243061525;1.3795577137969567e-06;0;0.047619047619047616;0;0;0.024390243902439025;0;0;0;1.0;1;0.0;0.0;4;2.4726274869659326;120.03290413898195;28.77721384342109;1
за предел;1037;90;32;0.5217391304347826;1;9.041490879038978;5.0665826416273685;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.9573094810805385;17.95730948108054;5.6340935214003975;0.03085824493731919;-4.138271800172221;1.3795577137969567e-06;0;0;0;0;0.00411522633744856;0;0;0;1.0;1;-243619.0728227728;-406031.78803795466;4;1.1128850435188473;121.92910083079865;19.4240312439104;1
иметь тот;2159;4147;37;0.4782608695652174;1;11.852400581796608;8.26374689097825;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1.5828162619239217;12.00172299318182;4.052156415867868;0.008922112370388232;-6.413056089054384;1.3795577137969567e-06;0;0;0;0;0.015151515151515152;0;0;0;1.0;1;-266081.10756313405;-443468.5126052234;3;2.385134514350215;104.53310671864405;24.797347089625113;1
из в;4846;27729;49;0.43478260869565216;1;17.72466396486205;15.033660762351833;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.9196140575943634;9.309805630636053;-19.482528689873455;0.0017671030329258178;-8.37676771422765;1.3795577137969567e-06;0;0.047619047619047616;0;0;0.024390243902439025;0;0;0;1.0;1;0.0;0.0;4;11.208067165918436;119.28419618187347;48.751618254076526;1
содержимый два;1058;2293;25;0.391304347826087;0;10.1871331644567;5.721018771537121;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.901074394303344;12.188786773852794;4.330640252734973;0.010902747492368076;-6.066519781429746;1.3795577137969567e-06;0;0;0;0;0.1;0;0;0;1.0;0;0.0;0.0;4;23.020161903652834;100.80733546560143;44.98786121417668;1
область в;1245;27729;28;0.4782608695652174;2;8.9693842240623;4.701395568387162;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.7663203171560642;8.848389526959144;-3.708951394267354;0.0010097731616718958;-9.015116326836207;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;0;0.0;0.0;4;47.56717128050713;129.25146732645197;74.80760602434717;1
быть получить;5572;734;54;0.5217391304347826;1;15.257515858378275;12.901589627736346;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3.2586344629424415;14.768409467269379;6.580665597235427;0.009691313711414214;-5.867621952519866;2.7591154275939134e-06;0;0;0;0;0.1;0;0;0;1.414213562373095;1;-251337.3050243066;-418895.5083738444;4;15.552826893015716;136.51810995931692;62.62621280216549;1
быть говорить;5572;273;28;0.21739130434782608;1;18.557219287084074;14.289230631408937;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.7379809947599374;13.352690838875146;4.894919147916685;0.005025125628140704;-6.7056323873614145;2.7591154275939134e-06;0;0;0;0;0.1;0;0;0;1.414213562373095;1;-380172.41177298664;-633620.686288311;4;0.8997849516128572;118.64572305120716;16.687607165113004;0
как если;4143;4026;35;0.34782608695652173;1;16.052324715897726;12.308109311523499;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0.6050542112678583;10.863620245157792;2.0265727996758787;0.008447984552256819;-6.866660750819985;1.3795577137969567e-06;0;0.0049504950495049506;0;0;0.0024813895781637717;0;0;0;1.0;0;0.0;0.0;4;0.7289987935709905;106.3920689760436;13.282568574140011;0
элемент для;2357;9362;30;0.21739130434782608;1;19.882734950447222;15.758313962492426;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.021083741130164448;9.792697450086873;-0.0806326712488028;0.003204443494979705;-7.6096712516027285;1.3795577137969567e-06;0;0;0;0;0.04;0;0;0;1.0;0;0.0;0.0;4;0;109.60707581980395;65.1495377580982;1
зависеть от;406;2364;360;0.7391304347826086;0;47.26040927015483;47.26038435669257;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.086865615190405;25.070571807849753;18.90388095354257;0.15228426395939088;-1.943817164606876;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;1;-492086.7786952271;-37931.48304172606;4;6.530500993836361;137.65092450095605;48.54574657274788;1
с класс;10637;5099;36;0.17391304347826086;1;27.3480424088267;23.681554484569126;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;-1.055514563076947;9.284335439807679;-6.470756365509217;0.0033844128983736015;-7.771856240836218;1.3795577137969567e-06;0;0.0004763038818766373;0;0;0.00023820867079561695;0;0;0;1.0;1;0.0;0.0;3;0;88.02034077646864;41.89100090527611;1
поскольку он;854;3994;22;0.34782608695652173;0;10.090032678564285;5.457286713964643;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2.225083497796273;11.143946735070868;3.687199725775725;0.005508262393590386;-6.783742364835653;1.3795577137969567e-06;0;0.029850746268656716;0;0;0.015151515151515152;0;0;0;1.0;0;-325748.979582684;-542914.9659711401;4;1.1192275595413443;106.20843126848241;17.20095451415289;1
он работа;3994;1969;21;0.30434782608695654;0;10.849225716070057;6.170604710933231;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.9528141656566725;9.737449011214194;2.2151083182628772;0.005257886830245368;-7.14950519864541;1.3795577137969567e-06;0;0;0;0;0.00411522633744856;0;0;0;1.0;0;0.0;0.0;4;1.4220949438550015;111.49655239683085;20.475722829583457;1
быть рассматривать;5572;234;29;0.30434782608695654;1;14.982264084096744;10.785159964939032;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.010999489166354;13.726961479421497;5.051148369302242;0.0052045944005743;-6.64534786149909;2.7591154275939134e-06;0;0.18181818181818182;0;0;0.1;0;0;0;1.414213562373095;1;-391452.904990613;-652421.5083176884;4;46.51012302982919;121.71989002518367;67.6129354985937;1
в начальный;27729;287;24;0.34782608695652173;1;11.007308376615583;6.481449990138966;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1283103617872434;10.298235363229555;2.6579356191625907;0.000865519852861625;-9.189000867712402;1.3795577137969567e-06;0;0;0;0;0.1;0;0;0;1.0;1;0.0;0.0;4;85.97325772180548;120.81068818020825;72.32021422342454;1
